ID_Caso,Repositorio,CWE,Origem,Modelo_LLM,Tipo_Prompt,Gabarito,Status_Semgrep,Classificacao_Semgrep,Veredito_LLM,Classificacao_LLM,Tempo_Execucao_s,Justificativa,Num_Locations,Ficha_CWE,Versao_Prompt,Hash_Catalogo,Tokens_Entrada,Tokens_Saida,Custo_USD,Motivo_Nao_Deteccao,Regras_Nao_Casadas
d137a063:CWE-338:false_positive#4,lxc/incus,CWE-338,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),14.95,"O alerta é um FALSO POSITIVO porque o código em questão não está utilizando a biblioteca `math/rand` diretamente. Em vez disso, ele usa a função `rand.Intn()` da biblioteca padrão do Go, que é segura para uso em ambientes de produção. A função `rand.Intn()` utiliza um gerador de números pseudoaleatórios baseado em uma semente inicializada com o tempo atual, garantindo que os números gerados sejam suficientemente aleatórios para a maioria dos usos práticos.",9,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,565,136,0.00000000,N/A,
d137a063:CWE-338:false_positive#5,lxc/incus,CWE-338,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),12.77,"O uso de `math/rand` para geração de números aleatórios em um contexto que requer segurança é uma vulnerabilidade. A função `math/rand` não é criptograficamente segura, enquanto `crypto/rand` é projetada especificamente para esse propósito. O código deve ser modificado para usar `crypto/rand` para garantir a segurança dos dados gerados.",9,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,508,94,0.00000000,N/A,
d137a063:CWE-338:false_positive#6,lxc/incus,CWE-338,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),13.72,"O alerta é um FALSO POSITIVO porque o código específico não está usando `math/rand`. Em vez disso, a linha 13 importa explicitamente `crypto/rand` e usa-o em várias partes do código. A mensagem de alerta sugere que qualquer uso de `math/rand` deve ser substituído por `crypto/rand`, mas neste caso específico, o código está usando corretamente `crypto/rand`. Portanto, não há uma vulnerabilidade real.",9,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,573,117,0.00000000,N/A,
d137a063:CWE-338:false_positive#7,lxc/incus,CWE-338,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),13.23,"O alerta é um FALSO POSITIVO neste contexto. A função `math/rand` está sendo usada em um cenário onde a segurança não é uma prioridade crítica, pois ela gera números pseudoaleatórios que são suficientes para muitos casos de uso, como gerar IDs temporários ou valores aleatórios para fins estéticos. O código não envolve operações críticas que exigem alta segurança, então o uso de `math/rand` é aceitável e não constitui uma vulnerabilidade.",9,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,478,129,0.00000000,N/A,
d137a063:CWE-338:false_positive#8,lxc/incus,CWE-338,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),12.52,"O alerta é um VERDADEIRO POSITIVO (VP) porque o código está usando a biblioteca `math/rand`, que é uma gerador de números aleatórios não criptográficos. A ferramenta Semgrep recomenda usar `crypto/rand` em vez disso, pois essa biblioteca é projetada para segurança e deve ser usada quando a aleatoriedade criptográfica é necessária.",9,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,528,105,0.00000000,N/A,
d137a063:CWE-352:false_positive,lxc/incus,CWE-352,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),12.96,"O código não verifica o cabeçalho 'Origin' na requisição WebSocket, mas isso não constitui uma vulnerabilidade de Cross Site Request Forgery (CSRF) neste contexto. A função `ws.Upgrader.Upgrade` já garante que a conexão WebSocket é estabelecida apenas se a origem for confiável, conforme documentação do pacote 'gorilla/websocket'. O alerta pode ser um falso positivo.",6,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,614,112,0.00000000,N/A,
d137a063:CWE-352:false_positive#1,lxc/incus,CWE-352,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),12.77,"O código fornecido não verifica o cabeçalho 'Origin' na requisição WebSocket, conforme sugerido pelo alerta. No entanto, a função `ws.Upgrader.Upgrade` já implementa uma verificação de origem padrão que garante que a conexão WebSocket é originada de um domínio confiável. Portanto, neste contexto específico, o alerta não identifica uma vulnerabilidade real.",6,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,594,108,0.00000000,N/A,
d137a063:CWE-352:false_positive#2,lxc/incus,CWE-352,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),13.60,"O código não verifica o cabeçalho 'Origin' na requisição WebSocket, mas isso não constitui uma vulnerabilidade em si. O alerta é um falso positivo porque a verificação do cabeçalho 'Origin' é opcional e depende da implementação específica do aplicativo. No contexto fornecido, o código verifica outro parâmetro ('secret') antes de estabelecer a conexão WebSocket, o que já ajuda a mitigar riscos relacionados à autenticação.",6,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,934,126,0.00000000,N/A,
d137a063:CWE-352:false_positive#3,lxc/incus,CWE-352,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),11.75,"O código não está verificando o cabeçalho Origin no handshake WebSocket, mas isso não constitui uma vulnerabilidade em si. A função `ws.Upgrader.Upgrade` já realiza a verificação do cabeçalho Origin internamente, conforme documentação da biblioteca 'gorilla/websocket'. Portanto, este alerta é um falso positivo.",6,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,534,94,0.00000000,N/A,
d137a063:CWE-352:false_positive#4,lxc/incus,CWE-352,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),27.76,"O código fornecido não contém uma verificação explícita do cabeçalho 'Origin' no handshake de WebSocket. No entanto, a função `args.ControlSend(offerHeader)` e `args.ControlReceive(respHeader)` sugerem que o código está lidando com comunicação WebSocket, mas não há evidências diretas de que a verificação do cabeçalho 'Origin' esteja faltando ou inadequada. Além disso, a função `CheckOrigin` mencionada na documentação da biblioteca",6,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,4442,131,0.00000000,N/A,
d137a063:CWE-352:false_positive#5,lxc/incus,CWE-352,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),12.27,"O código fornecido não implementa uma verificação de origem (Origin header) no handshake WebSocket. No entanto, a função `ws.Upgrader.Upgrade` já inclui uma verificação interna da origem do cliente contra o cabeçalho `Origin`. Portanto, este código não constitui uma vulnerabilidade real.",6,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,431,88,0.00000000,N/A,
d137a063:CWE-470:false_positive,lxc/incus,CWE-470,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),13.86,"O alerta é um FALSO POSITIVO porque o código não está utilizando a função `reflect.ValueOf().MethodByName()` ou `reflect.ValueOf().FieldByName()`, que são os métodos potencialmente perigosos mencionados no alerta. Em vez disso, o código está usando uma abordagem mais segura para acessar campos e métodos de structs através do pacote `types`. A função `m.FieldByName(filter.Name)` é usada para obter um campo específico de uma struct, que não envolve reflexão dinâmica potencialmente perigosa.",2,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,671,142,0.00000000,N/A,
d137a063:CWE-470:false_positive#1,lxc/incus,CWE-470,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),12.32,"O código utiliza `reflect.ValueOf(obj).Elem()` para obter o valor subjacente do objeto, garantindo que apenas campos exportados possam ser acessados. Além disso, a verificação de `v.FieldByName(fieldName).CanSet()` garante que apenas campos que podem ser modificados sejam alterados. Essas medidas mitigam significativamente o risco de ataque explotado pelo alerta.",2,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,494,104,0.00000000,N/A,
d137a063:CWE-614:false_positive,lxc/incus,CWE-614,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),11.57,"O alerta indica que a cookie 'auth_token' não tem o sinalizador 'Secure' definido. No entanto, o código está sendo executado em um ambiente seguro (HTTPS), pois ele é parte de uma função `ServeHTTP` que lida com requisições HTTP e HTTPS. Portanto, não há risco de transmissão insegura da cookie.",1,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,885,95,0.00000000,N/A,
d137a063:CWE-665:false_positive,lxc/incus,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),13.46,"O alerta indica que a variável `dev` pode ser modificada e usada posteriormente em caso de erro, o que poderia resultar em um desreferenciamento nulo (panic). No entanto, no contexto fornecido, isso não constitui uma vulnerabilidade real. A função retorna imediatamente com 'stop' se ocorrer um erro durante a verificação do dispositivo, evitando assim qualquer uso potencial de `dev` após sua modificação.",2,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,592,118,0.00000000,N/A,
d137a063:CWE-665:false_positive#1,lxc/incus,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),35.85,"O alerta indica que a iteração ocorre sobre um mapa (`oldExpandedConfig`) que pode estar vazio. No entanto, no contexto fornecido, o código verifica explicitamente se `args.Config` é nulo e, em caso afirmativo, inicializa `oldExpandedConfig` como um mapa vazio. Portanto, a iteração sobre `oldExpandedConfig` não está vazia neste ponto do código.",2,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,5987,105,0.00000000,N/A,
d137a063:CWE-667:false_positive,lxc/incus,CWE-667,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),18.43,"O alerta indica que o código está faltando um `unlock` do mutex `listenersLock` antes de retornar da função. No entanto, a linha `defer listenersUpdateLock.Unlock()` já garante que o `unlock` será chamado no final da função, mesmo em caso de retorno prematuro (como `return`). Portanto, este alerta é um falso positivo.",2,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1586,100,0.00000000,N/A,
d137a063:CWE-667:false_positive#1,lxc/incus,CWE-667,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),17.35,"O alerta é um FALSO POSITIVO porque o código contém uma sequência de operações de bloqueio e desbloqueio que garantem que cada chamada a `op.lock.Unlock()` seja seguida por outra chamada a `op.lock.Lock()`. Isso evita qualquer situação em que haja uma tentativa de desbloquear um mutex que não foi previamente bloqueado, o que levaria a um comportamento inesperado ou potencialmente perigoso. O código está projetado para garantir que cada operação crítica seja segura e correta.",2,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,548,143,0.00000000,N/A,
d137a063:CWE-681:false_positive,lxc/incus,CWE-681,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),16.47,"O alerta é um FALSO POSITIVO porque o código está realizando uma conversão de tipo segura de `int32` para `int`. A função `strconv.Atoi` retorna um valor do tipo `int`, que pode ser armazenado em uma variável do tipo `int32` sem perda de informações, pois `int` é maior ou igual a `int32` na maioria das plataformas Go. Portanto, esta conversão não apresenta risco de desbordamento ou perda de sinal.",2,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1061,134,0.00000000,N/A,
d137a063:CWE-681:false_positive#1,lxc/incus,CWE-681,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),14.84,"O alerta é um FALSO POSITIVO porque a conversão de `int32` não representa uma vulnerabilidade em si. A função `strconv.Atoi` retorna um valor do tipo `int`, que é implicitamente convertido para `int32` ao atribuí-lo à variável `placeCount`. Esta conversão é segura e não apresenta riscos relacionados à assinatura de inteiros.",2,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,675,107,0.00000000,N/A,
d137a063:CWE-79:false_positive,lxc/incus,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),15.40,"O alerta é um FALSO POSITIVO porque o código não está utilizando diretamente 'fmt.Fprint' para escrever diretamente no 'http.ResponseWriter'. Em vez disso, ele chama a função 'localUtil.WriteJSON', que provavelmente utiliza o pacote 'html/template' para evitar injeções de script (XSS). Além disso, quando o tipo de conteúdo é 'application/octet-stream', ele usa 'fmt.Fprint' apenas para escrever uma string, mas isso não ocorre diretamente no 'http.ResponseWriter'. O alerta pode estar incorretamente sinalizando um problema que não existe neste contexto.",14,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,508,150,0.00000000,N/A,
d137a063:CWE-79:false_positive#1,lxc/incus,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),13.39,"O alerta é um FALSO POSITIVO neste contexto. O código não está diretamente escrevendo dados em 'http.ResponseWriter' sem escape HTML, o que seria uma vulnerabilidade XSS. Em vez disso, ele está usando a função `json.Marshal` para serializar estruturas de dados em JSON e depois escrever esses dados em formato JSON no corpo da resposta. Isso garante que os dados sejam adequadamente escapados, prevenindo ataques XSS.",14,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,876,119,0.00000000,N/A,
d137a063:CWE-79:false_positive#2,lxc/incus,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),14.99,"O alerta é um FALSO POSITIVO porque o código não está diretamente escrevendo dados em 'http.ResponseWriter' sem escape HTML. Em vez disso, ele lê os dados de uma resposta HTTP e os retorna como uma resposta manual com 'Content-Type: text/plain'. Isso não expõe a aplicação a vulnerabilidades de Cross-Site Scripting (XSS) porque os dados são retornados em um formato simples de texto plano, sem serem inseridos diretamente no HTML da resposta.",14,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,731,126,0.00000000,N/A,
d137a063:CWE-79:false_positive#3,lxc/incus,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),13.70,"O alerta é um FALSO POSITIVO porque o código não está envolvido em renderização de conteúdo gerado pelo usuário. O pacote `text/template` é usado aqui para processar e incluir caminhos de comando permitidos em um perfil AppArmor, que não envolve a renderização de conteúdo HTML ou qualquer outra entrada potencialmente insegura do usuário.",14,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,549,98,0.00000000,N/A,
d137a063:CWE-79:false_positive#4,lxc/incus,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),13.43,"O alerta é um FALSO POSITIVO porque o código não está envolvido em renderização de conteúdo gerado pelo usuário. O pacote `text/template` é usado aqui para criar uma string de perfil AppArmor, que não envolve a renderização de HTML ou qualquer outro tipo de conteúdo gerado pelo usuário. Portanto, não há risco de Cross-Site Scripting (XSS) nesta parte do código.",14,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,543,107,0.00000000,N/A,
d137a063:CWE-79:false_positive#5,lxc/incus,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),13.25,"O alerta é um FALSO POSITIVO neste contexto. O código não está envolvido em operações de renderização de conteúdo HTML gerado pelo usuário, então não há risco de Cross-Site Scripting (XSS). A ferramenta Semgrep está incorretamente sinalizando uma vulnerabilidade em um pacote que é usado para criar perfis AppArmor, não para renderizar conteúdo HTML.",14,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,550,104,0.00000000,N/A,
d137a063:CWE-79:false_positive#6,lxc/incus,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),12.93,"O alerta é um FALSO POSITIVO porque o código não está envolvido em operações de renderização de conteúdo HTML gerado pelo usuário. O pacote `text/template` do Go é usado aqui para criar uma string de perfil AppArmor, que não contém elementos HTML ou conteúdo gerado pelo usuário que possa ser vulnerável a ataques XSS.",14,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,571,94,0.00000000,N/A,
d137a063:CWE-79:false_positive#7,lxc/incus,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),13.08,"O alerta é um FALSO POSITIVO neste contexto. O código não está relacionado a web applications que renderizam conteúdo gerado pelo usuário, então não há risco de Cross-Site Scripting (XSS). A ferramenta Semgrep está incorretamente aplicando o alerta em um contexto onde não é relevante.",14,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,563,89,0.00000000,N/A,
d137a063:CWE-79:false_positive#8,lxc/incus,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),13.49,"O alerta é um FALSO POSITIVO porque o código não está diretamente relacionado à renderização de conteúdo gerado pelo usuário. O pacote `text/template` é usado aqui para criar uma string de perfil AppArmor, que não envolve a renderização de conteúdo HTML ou qualquer outra entrada do usuário. Portanto, não há risco de Cross-Site Scripting (XSS) nesse contexto.",14,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,570,104,0.00000000,N/A,
d137a063:CWE-79:false_positive#9,lxc/incus,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),13.55,"O alerta é um FALSO POSITIVO porque o código não está diretamente relacionado à renderização de conteúdo gerado pelo usuário. O `text/template` package neste contexto é usado para criar um modelo de perfil AppArmor, que não envolve a renderização de conteúdo HTML e, portanto, não apresenta risco de Cross-Site Scripting (XSS).",14,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,588,97,0.00000000,N/A,
d137a063:CWE-79:false_positive#10,lxc/incus,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),14.60,"O alerta é um FALSO POSITIVO porque o código não está diretamente envolvido em renderizar conteúdo gerado pelo usuário. O pacote `text/template` é usado apenas para criar uma string de template, que é então passada para outro pacote (`github.com/lxc/incus/v6/internal/server/project`) para processamento e armazenamento. Não há evidências de que o conteúdo seja renderizado ou exibido diretamente ao usuário, portanto, não há risco de XSS.",14,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,649,124,0.00000000,N/A,
d137a063:CWE-79:false_positive#11,lxc/incus,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),12.73,"O alerta é um FALSO POSITIVO porque o código está sendo usado para gerar uma zona DNS em formato de texto, não para renderizar conteúdo HTML que possa ser exibido no navegador. Portanto, não há risco de Cross-Site Scripting (XSS) nesse contexto.",14,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,573,82,0.00000000,N/A,
d137a063:CWE-79:false_positive#12,lxc/incus,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),14.78,"O alerta é um FALSO POSITIVO neste contexto. A função `fmt.Fprint(w, r.content.(string))` está sendo usada dentro de uma condição que verifica se o tipo do conteúdo é 'application/octet-stream'. Neste caso específico, não há nenhuma entrada direta do usuário ou dados que possam ser manipulados para causar um ataque XSS. O uso de `fmt.Fprint` aqui é seguro porque os dados estão sendo enviados como binários e não como parte de uma resposta HTML.",14,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,470,129,0.00000000,N/A,
d137a063:CWE-79:false_positive#13,lxc/incus,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),12.76,"O código não está diretamente escrevendo em 'http.ResponseWriter' sem escape HTML. Em vez disso, ele está serializando o objeto de erro para XML e escrevendo-o como uma resposta. O alerta é um falso positivo porque a função `xml.Marshal` já realiza a codificação necessária para evitar vulnerabilidades XSS.",14,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,428,89,0.00000000,N/A,
d137a063:CWE-798:false_positive,lxc/incus,CWE-798,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),13.88,"O alerta é um FALSO POSITIVO porque o código não contém uma chave privada codificada diretamente. A função `GenerateTrustCertificate` está lidando com a decodificação de uma chave pública, não uma chave privada. Além disso, a chave pública é base64-encoded e armazenada em um certificado, que é um padrão seguro para o uso de chaves públicas.",1,fallback,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,457,106,0.00000000,N/A,
d137a063:CWE-918:false_positive,lxc/incus,CWE-918,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),14.28,"O alerta é um VERDADEIRO POSITIVO (VP) porque o código permite que uma solicitação HTTP seja criada a partir de entrada do usuário (`r.URL.String()`), o que pode levar a uma vulnerabilidade de Injeção de URL (SSRF). O código não verifica se `domain` contém um endereço IP local ou loopback, permitindo que o usuário possa redirecionar solicitações para qualquer host remoto. Isso viola as práticas recomendadas do OWASP e pode resultar em expostura de dados sensíveis.",1,fallback,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,775,140,0.00000000,N/A,
d137a063:CWE-94:false_positive,lxc/incus,CWE-94,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),19.09,"O código não executa comandos externos diretamente. Em vez disso, ele cria um processo filho usando `exec.Command` para executar o comando especificado em `s.command`. O alerta é uma falsa positiva porque não há evidências de que o código esteja vulnerável a injeção de comandos maliciosos.",16,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,2378,91,0.00000000,N/A,
d137a063:CWE-94:false_positive#1,lxc/incus,CWE-94,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),16.92,"O alerta é um FALSO POSITIVO porque o código não executa comandos dinâmicos baseados em entradas de usuários. O comando 'convCmd' é definido dentro do código e não é construído a partir de dados fornecidos pelo usuário. Portanto, não há risco de injeção de código.",16,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1828,91,0.00000000,N/A,
d137a063:CWE-94:false_positive#2,lxc/incus,CWE-94,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),13.00,"O alerta é um FALSO POSITIVO porque o código não executa comandos dinâmicos baseados em entradas de usuários. A função `exec.Command` está sendo usada para iniciar processos como 'remote-viewer' ou 'spicy', mas esses são nomes de comando fixos e não são derivados de qualquer entrada do usuário. Portanto, não há risco de injeção de código.",16,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1360,109,0.00000000,N/A,
d137a063:CWE-94:false_positive#3,lxc/incus,CWE-94,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),16.07,"O código não executa comandos dinâmicos provenientes de usuários. A variável `sshfsPath` é uma string fixa que representa o caminho para o executável `sshfs`, e não contém dados inseridos pelo usuário. Portanto, não há risco de injeção de código.",16,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,943,84,0.00000000,N/A,
