ID_Caso,Repositorio,CWE,Origem,Modelo_LLM,Tipo_Prompt,Gabarito,Status_Semgrep,Classificacao_Semgrep,Veredito_LLM,Classificacao_LLM,Tempo_Execucao_s,Justificativa,Num_Locations,Ficha_CWE,Versao_Prompt,Hash_Catalogo,Tokens_Entrada,Tokens_Saida,Custo_USD
be0de1ab:CWE-79:false_positive,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.47,"O código não está incorporando dados do usuário diretamente na saída HTML. Em vez disso, ele está escrevendo dados YAML brutos em um cabeçalho de resposta com o tipo MIME 'text/yaml'. Isso não constitui uma vulnerabilidade XSS porque não há entrada do usuário sendo renderizada como parte da página HTML.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1020,88,0.00000000
be0de1ab:CWE-79:false_positive#1,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.44,"O código não está diretamente escrevendo dados de entrada do usuário no http.ResponseWriter. Em vez disso, ele está escrevendo uma resposta JSON que provavelmente é gerada por outra função (resources.Licenses()). Como a resposta JSON é gerada internamente e não contém dados diretos do usuário, este código não constitui uma vulnerabilidade XSS.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,963,93,0.00000000
be0de1ab:CWE-79:false_positive#2,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.46,"O código não está incorporando dados do usuário diretamente na saída HTML. A variável `version.Version` é uma constante estática definida no pacote `version`, não uma entrada controlável por terceiros. Portanto, não há risco de injeção de script e o uso de `fmt.Fprintf` neste contexto não constitui vulnerabilidade.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,880,93,0.00000000
be0de1ab:CWE-79:false_positive#3,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.21,"O código não está diretamente escrevendo dados de entrada do usuário em um http.ResponseWriter sem escape. Em vez disso, ele usa json.NewEncoder para serializar os dados em formato JSON, que já é seguro contra injeção de script.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1238,68,0.00000000
be0de1ab:CWE-79:false_positive#4,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.98,"O código não está utilizando a função `template.HTML` para incorporar dados de entrada do usuário diretamente na saída HTML. Em vez disso, ele carrega os templates em uma variável global e usa esses templates para renderizar conteúdo. Como o conteúdo é carregado de um arquivo embeded e não é gerado dinamicamente com base em entradas do usuário, não há risco de injeção de script.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1202,107,0.00000000
be0de1ab:CWE-79:false_positive#5,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.43,"O código não está diretamente escrevendo dados de entrada do usuário em um http.ResponseWriter sem escape. Em vez disso, ele está serializando uma especificação OpenAPI em YAML e enviando-a como resposta. Não há nenhuma entrada externa sendo incorporada à saída HTML neste contexto.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1259,79,0.00000000
be0de1ab:CWE-79:false_positive#6,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.66,"O código não está utilizando a função `text/template` para renderizar conteúdo gerado pelo usuário. Em vez disso, ele está usando uma string constante (`tokenTmpl`) que não contém entrada do usuário. Portanto, não há risco de injeção de script e o alerta é um FALSO POSITIVO.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1227,88,0.00000000
be0de1ab:CWE-79:false_positive#7,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.58,"O código não está utilizando a função `text/template` para renderizar conteúdo gerado pelo usuário. Em vez disso, ele está usando uma string constante definida no código-fonte (`userTmpl`). Como não há entrada externa sendo incorporada à saída HTML, este código não constitui uma vulnerabilidade de Cross-Site Scripting (XSS).",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1202,93,0.00000000
be0de1ab:CWE-79:false_positive#8,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.56,"O código não está utilizando a função `text/template` para renderizar conteúdo gerado pelo usuário. Em vez disso, ele usa o pacote `html/template`, que fornece funcionalidade de escape automático para HTML. Portanto, não há risco de injeção de script e o alerta é um FALSO POSITIVO.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1214,91,0.00000000
be0de1ab:CWE-79:false_positive#9,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.51,"O código não está utilizando a função `text/template` para renderizar conteúdo gerado pelo usuário, o que significa que não há risco de injeção de script. O uso do pacote `html/template` é recomendado para evitar XSS, mas neste caso específico, o conteúdo sendo renderizado não é controlável por terceiros.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1214,87,0.00000000
be0de1ab:CWE-79:false_positive#10,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.41,"O código não está utilizando a função `text/template` para renderizar conteúdo gerado pelo usuário. Em vez disso, ele está usando uma string constante definida no código-fonte (`userTmpl`). Como não há entrada externa sendo incorporada à saída HTML, este código não constitui uma vulnerabilidade XSS.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1209,84,0.00000000
be0de1ab:CWE-79:false_positive#11,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.00,"O código não está utilizando a função `text/template` para renderizar conteúdo gerado pelo usuário. Em vez disso, ele usa a função `fmt.Fprintf(w, ...)` para escrever diretamente no `http.ResponseWriter`, o que não exige escape HTML. Além disso, o alerta é específico para o pacote `html/template`, enquanto o código em questão utiliza `text/template`. Portanto, este é um FALSO POSITIVO.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1220,111,0.00000000
be0de1ab:CWE-79:false_positive#12,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.99,"O código não está diretamente escrevendo dados de entrada do usuário em uma resposta HTTP sem escape. Em vez disso, ele usa o método `WriteToResponse` da estrutura `headers`, que provavelmente já aplica a escapação necessária para evitar XSS. Além disso, a mensagem de sucesso é formatada usando `fmt.Sprintf` e escrita diretamente em `w`, mas isso não ocorre com dados de entrada do usuário.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1031,112,0.00000000
be0de1ab:CWE-79:false_positive#13,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.47,"O código não está diretamente escrevendo dados de entrada do usuário no http.ResponseWriter sem escape. Em vez disso, ele serializa os dados em JSON usando json.Marshal e depois escreve o JSON resultante no ResponseWriter. Isso garante que qualquer entrada potencialmente perigosa seja adequadamente escapada antes de ser exibida.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1059,90,0.00000000
be0de1ab:CWE-79:false_positive#14,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.57,"O código não está diretamente escrevendo dados de entrada do usuário no http.ResponseWriter sem escape. Em vez disso, ele serializa os dados em JSON usando json.Marshal e depois escreve o JSON resultante. Isso evita a injeção de script XSS porque o JSON é uma representação textual segura que não pode ser executado como código JavaScript pelo navegador.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1055,94,0.00000000
be0de1ab:CWE-79:false_positive#15,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.87,"O código não está diretamente escrevendo dados de entrada do usuário em um http.ResponseWriter sem escape. Em vez disso, ele usa a função fmt.Sprintf para formatar uma string que inclui o SHA256 do pacote carregado e então escreve essa string formatada no ResponseWriter. Como não há dados de entrada do usuário sendo incorporados diretamente à saída HTML, isso não constitui uma vulnerabilidade XSS.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1086,107,0.00000000
be0de1ab:CWE-79:false_positive#16,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.29,"O código não está diretamente escrevendo dados de entrada do usuário em um http.ResponseWriter sem escape. Em vez disso, ele está codificando os dados XML usando xml.NewEncoder(w).Encode(response.FeedResponse), que já aplica a codificação necessária para evitar injeções de script.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1089,79,0.00000000
be0de1ab:CWE-79:false_positive#17,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.29,"O código não está diretamente escrevendo dados de entrada do usuário em um http.ResponseWriter sem escape. Em vez disso, ele está codificando os dados no formato XML usando xml.NewEncoder(w).Encode(response.Count), que já aplica a codificação necessária para evitar injeções de script.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1089,80,0.00000000
be0de1ab:CWE-79:false_positive#18,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.49,"O código não está diretamente escrevendo dados de entrada do usuário em um http.ResponseWriter sem escape. Em vez disso, ele está usando o pacote xml.NewEncoder para codificar a resposta em XML e enviar-a como resposta HTTP. Isso evita a necessidade de escape HTML, pois o XML já trata adequadamente os caracteres especiais.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1092,90,0.00000000
be0de1ab:CWE-79:false_positive#19,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.30,"O código não está diretamente escrevendo dados de entrada do usuário em um http.ResponseWriter sem escape. Em vez disso, ele está codificando os dados no formato XML usando xml.NewEncoder(w).Encode(response.Count), que já aplica a codificação necessária para evitar injeções de script.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1093,80,0.00000000
be0de1ab:CWE-79:false_positive#20,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.31,"O código não está diretamente escrevendo dados de entrada do usuário em um http.ResponseWriter sem escape. Em vez disso, ele está codificando os dados XML usando xml.NewEncoder(w).Encode(response.FeedResponse), que já aplica a codificação necessária para evitar injeções de script.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1154,79,0.00000000
be0de1ab:CWE-79:false_positive#21,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.21,"O código não está diretamente escrevendo dados de entrada do usuário em um http.ResponseWriter sem escape. Em vez disso, ele está lidando com dados provenientes de uma chamada a uma função `Payload()` que provavelmente retorna dados binários ou estruturados, e esses dados são então escritos no ResponseWriter usando `w.Write(bytes)`. Como não há evidências de entrada do usuário sendo incorporada diretamente na saída HTML, este código não constitui uma vulnerabilidade XSS.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1099,122,0.00000000
be0de1ab:CWE-79:false_positive#22,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.66,"O código não está diretamente escrevendo dados de entrada do usuário em uma resposta HTTP. Em vez disso, ele está formatando uma mensagem de erro que contém um valor de erro interno e escrevendo essa mensagem formatada para a resposta. Como o valor de erro é gerado internamente pelo sistema e não vem da entrada do usuário, não há risco de injeção de script XSS.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,941,102,0.00000000
be0de1ab:CWE-79:false_positive#23,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.04,"O código não está diretamente escrevendo dados de entrada do usuário no http.ResponseWriter sem escape. Em vez disso, ele usa a função `fmt.Sprintf` para formatar uma string que inclui o SHA256 do arquivo carregado e então escreve essa string formatada no ResponseWriter. Como não há dados de entrada do usuário sendo incorporados diretamente à saída HTML ou escritos sem escape, este código não constitui uma vulnerabilidade XSS.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1116,113,0.00000000
be0de1ab:CWE-79:false_positive#24,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.01,"O código não está diretamente escrevendo dados de entrada do usuário em um http.ResponseWriter sem escape. Em vez disso, ele usa a função `fmt.Sprintf` para formatar uma string que inclui o SHA256 do arquivo carregado e então escreve essa string formatada no ResponseWriter. Como não há dados de entrada do usuário sendo incorporados diretamente à saída HTML ou escritos sem escape, isso não constitui uma vulnerabilidade XSS.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1111,113,0.00000000
be0de1ab:CWE-79:false_positive#25,harness/harness,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.31,"O código não está incorporando dados do usuário diretamente na saída HTML. Ele está apenas servindo um JSON gerado por uma função, que é seguro devido ao uso de `json.Marshal`. Não há nenhuma entrada externa sendo escrita diretamente para o `http.ResponseWriter` sem escape adequado.",34,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1058,82,0.00000000
be0de1ab:CWE-89:false_positive,harness/harness,CWE-89,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.41,"A entrada `in.ID` e `principalID` são parâmetros de consulta passados para a função `db.ExecContext`, que usa placeholders (`$1` e `$2`) em vez de concatenar diretamente os valores na string SQL. Isso previne a injeção SQL, pois os valores não são interpretados como parte da sintaxe SQL. Além disso, o caminho é atingível em produção, já que a função `Delete` é chamada por rotas ou métodos de serviço que podem ser invocados externamente.",1,fallback,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,996,133,0.00000000
be0de1ab:CWE-94:false_positive,harness/harness,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.16,"O texto do comando é constante e não provém de entrada externa. A função `exec.CommandContext` recebe um comando fixo ('GitExecutable') e argumentos construídos internamente, sem permitir a injeção de código.",1,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1168,68,0.00000000
e5c9c1fe:CWE-1004:false_positive,justinas/nosurf,CWE-1004,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.32,"O cookie em questão é usado para armazenar um token CSRF, que precisa ser lido pelo front-end para reenvio em uma solicitação. Como o token CSRF não é um dado de sessão sensível e deve ser acessível pelo JavaScript, a ausência do atributo HttpOnly é intencional e correta.",1,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,894,86,0.00000000
e5c9c1fe:CWE-614:false_positive,justinas/nosurf,CWE-614,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),3.99,"O código não cria um cookie de sessão. Em vez disso, ele apenas define as propriedades básicas de um cookie sem criar ou enviar o mesmo. Portanto, a ausência do atributo 'Secure' não constitui uma vulnerabilidade nesse contexto.",1,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,846,73,0.00000000
191ea16c:CWE-328:false_positive,kovidgoyal/kitty,CWE-328,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.18,"A função MD5 é usada aqui para calcular um hash de integridade de conteúdo, não para armazenar senhas ou segredos. Como a mensagem do alerta indica, MD5 não é resistente a colisão e, portanto, é adequado para esse propósito.",1,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,944,78,0.00000000
191ea16c:CWE-338:false_positive,kovidgoyal/kitty,CWE-338,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.49,"O código utiliza `crypto/rand` para gerar números pseudoaleatórios, que é o uso correto e seguro nesse contexto. A função `crypto/rand` é projetada para fornecer números aleatórios criptograficamente seguros, o que é essencial para geração de tokens, chaves e nonces em aplicações de segurança.",3,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,978,91,0.00000000
191ea16c:CWE-338:false_positive#1,kovidgoyal/kitty,CWE-338,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.21,"O uso de `math/rand` em `main.go` na linha 9 não constitui uma vulnerabilidade real. O contexto do código é o cálculo de um jitter de backoff, onde a imprevisibilidade temporal é mais importante do que a imprevisibilidade criptográfica.",3,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,982,79,0.00000000
191ea16c:CWE-338:false_positive#2,kovidgoyal/kitty,CWE-338,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),3.99,"O código não está usando `math/rand`, mas sim `crypto/rand` para gerar tokens de usuário. A função `os.UserHomeDir()` usa `crypto/rand` internamente, garantindo que a saída seja imprevisível e segura.",3,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,962,70,0.00000000
191ea16c:CWE-400:false_positive,kovidgoyal/kitty,CWE-400,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.31,"A entrada para a decompressão é controlada pelo sistema operacional, não pelo agente externo. O caminho de código que pode ser atingido em produção é o download do arquivo zip via HTTP e sua subsequente decompressão. No entanto, a função `io.CopyN()` está sendo usada corretamente para limitar o número de bytes lidos durante a decompressão, mitigando o risco de bomba de descompressão (zip bomb). Portanto, este código não constitui uma vulnerabilidade real.",1,fallback,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1640,127,0.00000000
191ea16c:CWE-470:false_positive,kovidgoyal/kitty,CWE-470,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.89,"O código não usa entrada externa para selecionar métodos ou campos. A função `set_payload_string_field` recebe dois parâmetros, `field` e `data`, que são usados para definir um campo específico em uma estrutura de dados. Esses valores não vêm de entrada externa, mas sim de chamadas internas dentro da função. Portanto, não há risco de reflexão insegura nesse contexto.",1,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,969,109,0.00000000
191ea16c:CWE-665:false_positive,kovidgoyal/kitty,CWE-665,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.37,"O código inicializa corretamente a variável `screen_size` com valores padrão (80x24) caso ocorra um erro ao obter o tamanho da tela. Não há uso de uma variável modificada e posteriormente usada, nem dereferência nula que possa levar a um panic.",1,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,912,85,0.00000000
191ea16c:CWE-681:false_positive,kovidgoyal/kitty,CWE-681,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.40,"A conversão de int32 para int32 em Go não é uma operação que possa causar overflow, truncamento ou mudança de sinal silenciosa. A função strconv.Atoi já garante que o valor retornado esteja dentro da faixa permitida para int32, portanto, a verificação adicional não é necessária e pode ser considerada um FALSO POSITIVO.",4,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1181,103,0.00000000
191ea16c:CWE-681:false_positive#1,kovidgoyal/kitty,CWE-681,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),3.93,A conversão de uint32 para int32 não ocorre em um contexto onde valores fora da faixa são possíveis. A função strconv.Atoi garante que o valor convertido seja sempre positivo e dentro do intervalo permitido por uint32.,4,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,836,71,0.00000000
191ea16c:CWE-681:false_positive#2,kovidgoyal/kitty,CWE-681,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.57,"A conversão de `cl` (do tipo `int`) para `uint64` só ocorre após verificar se o valor está dentro da faixa válida. Se `cl` for negativo ou maior que `math.MaxInt32`, ele é limitado a `math.MaxInt32`. Portanto, não há risco de estouro ou truncamento silencioso.",4,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,934,98,0.00000000
191ea16c:CWE-681:false_positive#3,kovidgoyal/kitty,CWE-681,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.64,"A conversão de int64 para int32 em Go não é uma vulnerabilidade se a origem do valor estiver garantida dentro da faixa permitida. No contexto fornecido, a função `filepath.Abs` retorna um caminho absoluto como uma string, que não pode ser negativo nem ultrapassar o limite de int32. Portanto, não há risco de overflow ou truncamento.",4,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,823,105,0.00000000
191ea16c:CWE-94:false_positive,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.06,"O texto do comando é constante e não provém de entrada externa. A função 'lines' executa um comando fixo ('exe') com argumentos adicionais ('cmd...'), mas esses argumentos são passados como dados, não como código a ser executado.",17,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,907,75,0.00000000
191ea16c:CWE-94:false_positive#1,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.15,O texto do comando é constante e não provém de entrada externa. A função `exec.Command` está sendo usada para executar um comando fixo (`kitty +runpy ...`) que não contém partes dinâmicas controladas por usuários.,17,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1056,72,0.00000000
191ea16c:CWE-94:false_positive#2,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.41,"O texto do comando é constante e não provém de entrada externa. A função `exec.Command` está sendo usada para construir um comando SSH, onde o conteúdo do comando (como 'ssh', 'tar', etc.) é fixo no código e não depende de dados fornecidos pelo usuário.",17,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1156,82,0.00000000
191ea16c:CWE-94:false_positive#3,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),3.34,"O texto do comando é constante do programa; a entrada externa é apenas dado interpolado, não código de comando.",17,especifica,especialista:d1145f8b,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,895,42,0.00000000
